provenance,claim_id,freight_order_id,event_timestamp,split,carrier_id,region,claim_value_usd,contract_payment_days,document_quality,image_damage_proxy,delay_hours,sla_buffer_hours,shipped_quantity,extracted_received_quantity,contractual_loss_tolerance,synthetic_primary_label,synthetic_possible_labels,synthetic_ambiguous,evidence_text
SYNTHETIC_NOT_REAL,SYN-000001,SYN-FO-000001,2025-01-01T00:00:00+00:00,train,SYN-C024,Asia Pacific,168.52,45,0.7502,0.6015,20.28,24.0,116,115,0.03,damage,damage,False,SIMULATED: transit deviation 20.3 h; load 116 pieces; received-document reading 115; image damage proxy 0.60.
SYNTHETIC_NOT_REAL,SYN-000561,SYN-FO-000561,2025-02-10T21:07:12+00:00,train,SYN-C068,Europe,325.62,45,0.5114,0.5901,5.906,12.0,56,60,0.03,damage,damage|shortage,True,SIMULATED: transit deviation 5.9 h; load 56 pieces; received-document reading 60; image damage proxy 0.59.
SYNTHETIC_NOT_REAL,SYN-000562,SYN-FO-000562,2025-02-10T22:52:19.200000+00:00,train,SYN-C044,Asia Pacific,813.46,45,0.4873,0.5617,2.997,4.0,313,305,0.01,damage,damage,False,SIMULATED: transit deviation 3.0 h; load 313 pieces; received-document reading 305; image damage proxy 0.56.
SYNTHETIC_NOT_REAL,SYN-000563,SYN-FO-000563,2025-02-11T00:37:26.400000+00:00,train,SYN-C044,Asia Pacific,4443.32,30,0.6114,0.4725,22.573,12.0,153,149,0.03,delay,damage|delay,True,SIMULATED: transit deviation 22.6 h; load 153 pieces; received-document reading 149; image damage proxy 0.47.
SYNTHETIC_NOT_REAL,SYN-000564,SYN-FO-000564,2025-02-11T02:22:33.600000+00:00,train,SYN-C015,Asia Pacific,144.58,30,0.6937,0.8663,14.987,8.0,363,359,0.03,delay,damage|delay,True,SIMULATED: transit deviation 15.0 h; load 363 pieces; received-document reading 359; image damage proxy 0.87.
SYNTHETIC_NOT_REAL,SYN-000565,SYN-FO-000565,2025-02-11T04:07:40.800000+00:00,train,SYN-C051,Asia Pacific,588.56,15,0.6954,0.165,22.195,12.0,79,72,0.01,shortage,shortage,False,SIMULATED: transit deviation 22.2 h; load 79 pieces; received-document reading 72; image damage proxy 0.17.
SYNTHETIC_NOT_REAL,SYN-000566,SYN-FO-000566,2025-02-11T05:52:48+00:00,train,SYN-C001,Asia Pacific,458.56,45,0.5796,0.2261,21.624,12.0,400,356,0.01,delay,delay|shortage,True,SIMULATED: transit deviation 21.6 h; load 400 pieces; received-document reading 356; image damage proxy 0.23.
SYNTHETIC_NOT_REAL,SYN-000567,SYN-FO-000567,2025-02-11T07:37:55.200000+00:00,train,SYN-C067,Asia Pacific,80.53,60,0.5424,0.0591,23.61,24.0,29,24,0.01,delay,delay,False,SIMULATED: transit deviation 23.6 h; load 29 pieces; received-document reading 24; image damage proxy 0.06.
SYNTHETIC_NOT_REAL,SYN-000568,SYN-FO-000568,2025-02-11T09:23:02.400000+00:00,train,SYN-C009,Latin America,296.58,45,0.7646,0.0832,20.3,24.0,495,449,0.0,shortage,delay|shortage,True,SIMULATED: transit deviation 20.3 h; load 495 pieces; received-document reading 449; image damage proxy 0.08.
SYNTHETIC_NOT_REAL,SYN-000569,SYN-FO-000569,2025-02-11T11:08:09.600000+00:00,train,SYN-C019,North America,843.98,60,0.7448,0.611,0.538,2.0,241,221,0.0,shortage,damage|shortage,True,SIMULATED: transit deviation 0.5 h; load 241 pieces; received-document reading 221; image damage proxy 0.61.
SYNTHETIC_NOT_REAL,SYN-000570,SYN-FO-000570,2025-02-11T12:53:16.800000+00:00,train,SYN-C038,Latin America,1330.75,30,0.7459,0.0634,0.0,12.0,252,225,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 252 pieces; received-document reading 225; image damage proxy 0.06.
SYNTHETIC_NOT_REAL,SYN-000571,SYN-FO-000571,2025-02-11T14:38:24+00:00,train,SYN-C028,North America,901.7,15,0.5932,0.1696,3.103,2.0,102,99,0.03,delay,delay,False,SIMULATED: transit deviation 3.1 h; load 102 pieces; received-document reading 99; image damage proxy 0.17.
SYNTHETIC_NOT_REAL,SYN-000572,SYN-FO-000572,2025-02-11T16:23:31.200000+00:00,train,SYN-C015,Europe,1457.39,60,0.717,0.5354,0.725,2.0,148,150,0.03,delay,delay,False,SIMULATED: transit deviation 0.7 h; load 148 pieces; received-document reading 150; image damage proxy 0.54.
SYNTHETIC_NOT_REAL,SYN-000573,SYN-FO-000573,2025-02-11T18:08:38.400000+00:00,train,SYN-C040,Europe,4273.13,15,0.9487,0.1436,14.825,12.0,31,32,0.01,delay,delay,False,SIMULATED: transit deviation 14.8 h; load 31 pieces; received-document reading 32; image damage proxy 0.14.
SYNTHETIC_NOT_REAL,SYN-000574,SYN-FO-000574,2025-02-11T19:53:45.600000+00:00,train,SYN-C057,Asia Pacific,1468.31,15,0.5535,0.3396,6.539,8.0,340,341,0.03,delay,delay,False,SIMULATED: transit deviation 6.5 h; load 340 pieces; received-document reading 341; image damage proxy 0.34.
SYNTHETIC_NOT_REAL,SYN-000575,SYN-FO-000575,2025-02-11T21:38:52.800000+00:00,train,SYN-C021,Latin America,1024.18,15,0.7484,0.0,13.491,8.0,316,299,0.03,delay,delay,False,SIMULATED: transit deviation 13.5 h; load 316 pieces; received-document reading 299; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-000576,SYN-FO-000576,2025-02-11T23:24:00+00:00,train,SYN-C067,Asia Pacific,476.67,60,0.9009,0.1118,0.815,2.0,422,418,0.03,delay,delay,False,SIMULATED: transit deviation 0.8 h; load 422 pieces; received-document reading 418; image damage proxy 0.11.
SYNTHETIC_NOT_REAL,SYN-000577,SYN-FO-000577,2025-02-12T01:09:07.200000+00:00,train,SYN-C017,Asia Pacific,310.17,30,0.8258,0.6209,1.223,4.0,444,438,0.01,damage,damage,False,SIMULATED: transit deviation 1.2 h; load 444 pieces; received-document reading 438; image damage proxy 0.62.
SYNTHETIC_NOT_REAL,SYN-000578,SYN-FO-000578,2025-02-12T02:54:14.400000+00:00,train,SYN-C033,Europe,321.6,30,0.789,0.4174,10.35,8.0,259,258,0.0,damage,damage,False,SIMULATED: transit deviation 10.4 h; load 259 pieces; received-document reading 258; image damage proxy 0.42.
SYNTHETIC_NOT_REAL,SYN-000579,SYN-FO-000579,2025-02-12T04:39:21.600000+00:00,train,SYN-C047,North America,6558.49,30,0.7186,0.4997,12.274,8.0,28,24,0.03,damage,damage,False,SIMULATED: transit deviation 12.3 h; load 28 pieces; received-document reading 24; image damage proxy 0.50.
SYNTHETIC_NOT_REAL,SYN-000580,SYN-FO-000580,2025-02-12T06:24:28.800000+00:00,train,SYN-C026,Europe,1851.82,45,0.4979,0.5567,44.523,24.0,363,334,0.0,shortage,delay|shortage,True,SIMULATED: transit deviation 44.5 h; load 363 pieces; received-document reading 334; image damage proxy 0.56.
SYNTHETIC_NOT_REAL,SYN-000581,SYN-FO-000581,2025-02-12T08:09:36+00:00,train,SYN-C080,Latin America,488.07,60,0.4573,0.1268,0.77,2.0,264,253,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.8 h; load 264 pieces; received-document reading 253; image damage proxy 0.13.
SYNTHETIC_NOT_REAL,SYN-000582,SYN-FO-000582,2025-02-12T09:54:43.200000+00:00,train,SYN-C072,North America,322.3,15,0.558,0.6048,5.218,4.0,385,386,0.01,damage,damage,False,SIMULATED: transit deviation 5.2 h; load 385 pieces; received-document reading 386; image damage proxy 0.60.
SYNTHETIC_NOT_REAL,SYN-000583,SYN-FO-000583,2025-02-12T11:39:50.400000+00:00,train,SYN-C078,Asia Pacific,222.83,45,0.881,0.8993,0.0,2.0,345,344,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 345 pieces; received-document reading 344; image damage proxy 0.90.
SYNTHETIC_NOT_REAL,SYN-000584,SYN-FO-000584,2025-02-12T13:24:57.600000+00:00,train,SYN-C037,Europe,1098.69,60,0.7028,0.4524,0.0,2.0,133,127,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 133 pieces; received-document reading 127; image damage proxy 0.45.
SYNTHETIC_NOT_REAL,SYN-000585,SYN-FO-000585,2025-02-12T15:10:04.800000+00:00,train,SYN-C065,Europe,132.06,15,0.5498,0.6696,14.409,24.0,451,449,0.03,damage,damage,False,SIMULATED: transit deviation 14.4 h; load 451 pieces; received-document reading 449; image damage proxy 0.67.
SYNTHETIC_NOT_REAL,SYN-000586,SYN-FO-000586,2025-02-12T16:55:12+00:00,train,SYN-C028,Asia Pacific,207.55,45,0.6693,0.2395,14.617,12.0,497,494,0.0,shortage,shortage,False,SIMULATED: transit deviation 14.6 h; load 497 pieces; received-document reading 494; image damage proxy 0.24.
SYNTHETIC_NOT_REAL,SYN-000587,SYN-FO-000587,2025-02-12T18:40:19.200000+00:00,train,SYN-C059,Asia Pacific,358.93,30,0.4815,0.0777,2.312,2.0,311,298,0.0,delay,delay,False,SIMULATED: transit deviation 2.3 h; load 311 pieces; received-document reading 298; image damage proxy 0.08.
SYNTHETIC_NOT_REAL,SYN-000588,SYN-FO-000588,2025-02-12T20:25:26.400000+00:00,train,SYN-C014,Asia Pacific,375.97,45,0.7246,0.0923,4.26,2.0,415,389,0.0,delay,delay,False,SIMULATED: transit deviation 4.3 h; load 415 pieces; received-document reading 389; image damage proxy 0.09.
SYNTHETIC_NOT_REAL,SYN-000589,SYN-FO-000589,2025-02-12T22:10:33.600000+00:00,train,SYN-C030,North America,1051.75,15,0.8214,0.7147,0.0,24.0,80,81,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 80 pieces; received-document reading 81; image damage proxy 0.71.
SYNTHETIC_NOT_REAL,SYN-000590,SYN-FO-000590,2025-02-12T23:55:40.800000+00:00,train,SYN-C063,North America,127.07,45,0.9949,0.5564,5.696,8.0,416,416,0.01,damage,damage,False,SIMULATED: transit deviation 5.7 h; load 416 pieces; received-document reading 416; image damage proxy 0.56.
SYNTHETIC_NOT_REAL,SYN-000591,SYN-FO-000591,2025-02-13T01:40:48+00:00,train,SYN-C054,Latin America,346.47,15,0.9227,0.8137,0.0,12.0,90,89,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 90 pieces; received-document reading 89; image damage proxy 0.81.
SYNTHETIC_NOT_REAL,SYN-000592,SYN-FO-000592,2025-02-13T03:25:55.200000+00:00,train,SYN-C047,Asia Pacific,760.7,60,0.9161,0.1635,10.769,4.0,26,26,0.03,delay,delay,False,SIMULATED: transit deviation 10.8 h; load 26 pieces; received-document reading 26; image damage proxy 0.16.
SYNTHETIC_NOT_REAL,SYN-000593,SYN-FO-000593,2025-02-13T05:11:02.400000+00:00,train,SYN-C023,North America,295.29,30,0.7378,0.5208,20.312,12.0,92,77,0.03,damage,damage|shortage,True,SIMULATED: transit deviation 20.3 h; load 92 pieces; received-document reading 77; image damage proxy 0.52.
SYNTHETIC_NOT_REAL,SYN-000594,SYN-FO-000594,2025-02-13T06:56:09.600000+00:00,train,SYN-C055,Latin America,704.73,15,0.6773,0.1049,0.061,2.0,23,22,0.01,shortage,shortage,False,SIMULATED: transit deviation 0.1 h; load 23 pieces; received-document reading 22; image damage proxy 0.10.
SYNTHETIC_NOT_REAL,SYN-000595,SYN-FO-000595,2025-02-13T08:41:16.800000+00:00,train,SYN-C003,North America,198.85,30,0.7332,1.0,3.515,2.0,338,330,0.03,delay,damage|delay,True,SIMULATED: transit deviation 3.5 h; load 338 pieces; received-document reading 330; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000596,SYN-FO-000596,2025-02-13T10:26:24+00:00,train,SYN-C051,Asia Pacific,166.36,60,0.9057,0.5547,3.742,2.0,66,65,0.03,delay,delay,False,SIMULATED: transit deviation 3.7 h; load 66 pieces; received-document reading 65; image damage proxy 0.55.
SYNTHETIC_NOT_REAL,SYN-000597,SYN-FO-000597,2025-02-13T12:11:31.200000+00:00,train,SYN-C076,Europe,1053.94,30,0.8211,0.7264,16.553,8.0,166,166,0.01,damage,damage|delay,True,SIMULATED: transit deviation 16.6 h; load 166 pieces; received-document reading 166; image damage proxy 0.73.
SYNTHETIC_NOT_REAL,SYN-000598,SYN-FO-000598,2025-02-13T13:56:38.400000+00:00,train,SYN-C033,Europe,128.72,15,0.9176,0.3642,7.313,12.0,159,141,0.03,shortage,shortage,False,SIMULATED: transit deviation 7.3 h; load 159 pieces; received-document reading 141; image damage proxy 0.36.
SYNTHETIC_NOT_REAL,SYN-000599,SYN-FO-000599,2025-02-13T15:41:45.600000+00:00,train,SYN-C050,Latin America,167.51,60,0.6536,0.7669,2.908,2.0,425,427,0.01,damage,damage,False,SIMULATED: transit deviation 2.9 h; load 425 pieces; received-document reading 427; image damage proxy 0.77.
SYNTHETIC_NOT_REAL,SYN-000600,SYN-FO-000600,2025-02-13T17:26:52.800000+00:00,train,SYN-C046,Europe,254.9,60,0.7273,0.3762,8.694,24.0,414,393,0.01,delay,delay,False,SIMULATED: transit deviation 8.7 h; load 414 pieces; received-document reading 393; image damage proxy 0.38.
SYNTHETIC_NOT_REAL,SYN-000601,SYN-FO-000601,2025-02-13T19:12:00+00:00,train,SYN-C035,North America,268.36,30,0.6726,0.8882,0.793,4.0,223,208,0.0,damage,damage,False,SIMULATED: transit deviation 0.8 h; load 223 pieces; received-document reading 208; image damage proxy 0.89.
SYNTHETIC_NOT_REAL,SYN-000602,SYN-FO-000602,2025-02-13T20:57:07.200000+00:00,train,SYN-C028,Asia Pacific,586.46,45,0.8819,0.5413,0.0,8.0,137,136,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 137 pieces; received-document reading 136; image damage proxy 0.54.
SYNTHETIC_NOT_REAL,SYN-000603,SYN-FO-000603,2025-02-13T22:42:14.400000+00:00,train,SYN-C063,Latin America,65.77,15,0.844,0.2563,0.0,8.0,432,391,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 432 pieces; received-document reading 391; image damage proxy 0.26.
SYNTHETIC_NOT_REAL,SYN-000604,SYN-FO-000604,2025-02-14T00:27:21.600000+00:00,train,SYN-C049,North America,586.03,15,0.9411,0.4879,23.741,24.0,307,280,0.01,damage,damage,False,SIMULATED: transit deviation 23.7 h; load 307 pieces; received-document reading 280; image damage proxy 0.49.
SYNTHETIC_NOT_REAL,SYN-000605,SYN-FO-000605,2025-02-14T02:12:28.800000+00:00,train,SYN-C078,Europe,209.67,45,0.7759,0.7291,0.0,8.0,226,217,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 226 pieces; received-document reading 217; image damage proxy 0.73.
SYNTHETIC_NOT_REAL,SYN-000606,SYN-FO-000606,2025-02-14T03:57:36+00:00,train,SYN-C062,Latin America,74.19,30,0.8032,1.0,0.0,2.0,443,421,0.0,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 443 pieces; received-document reading 421; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000607,SYN-FO-000607,2025-02-14T05:42:43.200000+00:00,train,SYN-C052,Latin America,261.39,30,0.5998,0.0,53.311,24.0,216,217,0.0,delay,delay,False,SIMULATED: transit deviation 53.3 h; load 216 pieces; received-document reading 217; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-000608,SYN-FO-000608,2025-02-14T07:27:50.400000+00:00,train,SYN-C077,North America,795.92,15,0.5588,0.9024,4.142,8.0,377,339,0.03,damage,damage|shortage,True,SIMULATED: transit deviation 4.1 h; load 377 pieces; received-document reading 339; image damage proxy 0.90.
SYNTHETIC_NOT_REAL,SYN-000609,SYN-FO-000609,2025-02-14T09:12:57.600000+00:00,train,SYN-C061,North America,51.72,30,0.8964,0.6691,5.767,4.0,127,118,0.03,delay,damage|delay,True,SIMULATED: transit deviation 5.8 h; load 127 pieces; received-document reading 118; image damage proxy 0.67.
SYNTHETIC_NOT_REAL,SYN-000610,SYN-FO-000610,2025-02-14T10:58:04.800000+00:00,train,SYN-C011,North America,53.57,60,0.5471,0.2247,9.415,4.0,82,80,0.03,delay,delay,False,SIMULATED: transit deviation 9.4 h; load 82 pieces; received-document reading 80; image damage proxy 0.22.
SYNTHETIC_NOT_REAL,SYN-000611,SYN-FO-000611,2025-02-14T12:43:12+00:00,train,SYN-C030,North America,1575.09,15,0.6002,0.9968,39.414,24.0,167,154,0.01,damage,damage|delay,True,SIMULATED: transit deviation 39.4 h; load 167 pieces; received-document reading 154; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000612,SYN-FO-000612,2025-02-14T14:28:19.200000+00:00,train,SYN-C037,North America,154.34,60,0.6332,1.0,7.907,8.0,316,301,0.03,damage,damage,False,SIMULATED: transit deviation 7.9 h; load 316 pieces; received-document reading 301; image damage proxy 1.00.
SYNTHETIC_NOT_REAL,SYN-000613,SYN-FO-000613,2025-02-14T16:13:26.400000+00:00,train,SYN-C022,Europe,186.28,60,0.6859,0.8495,2.018,2.0,296,288,0.01,delay,delay,False,SIMULATED: transit deviation 2.0 h; load 296 pieces; received-document reading 288; image damage proxy 0.85.
SYNTHETIC_NOT_REAL,SYN-000614,SYN-FO-000614,2025-02-14T17:58:33.600000+00:00,train,SYN-C071,Asia Pacific,595.85,60,0.8182,0.7312,16.041,8.0,445,438,0.0,damage,damage|delay,True,SIMULATED: transit deviation 16.0 h; load 445 pieces; received-document reading 438; image damage proxy 0.73.
SYNTHETIC_NOT_REAL,SYN-000615,SYN-FO-000615,2025-02-14T19:43:40.800000+00:00,train,SYN-C039,North America,148.52,15,0.6359,0.2471,5.787,4.0,259,251,0.0,delay,delay,False,SIMULATED: transit deviation 5.8 h; load 259 pieces; received-document reading 251; image damage proxy 0.25.
SYNTHETIC_NOT_REAL,SYN-000616,SYN-FO-000616,2025-02-14T21:28:48+00:00,train,SYN-C013,Latin America,3612.44,30,0.9238,0.5273,5.628,8.0,353,353,0.03,damage,damage,False,SIMULATED: transit deviation 5.6 h; load 353 pieces; received-document reading 353; image damage proxy 0.53.
SYNTHETIC_NOT_REAL,SYN-000617,SYN-FO-000617,2025-02-14T23:13:55.200000+00:00,train,SYN-C036,Asia Pacific,963.03,15,0.4834,0.7388,0.0,4.0,466,430,0.03,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 466 pieces; received-document reading 430; image damage proxy 0.74.
SYNTHETIC_NOT_REAL,SYN-000618,SYN-FO-000618,2025-02-15T00:59:02.400000+00:00,train,SYN-C010,Latin America,1279.54,30,0.6459,0.6337,6.312,24.0,438,432,0.01,damage,damage,False,SIMULATED: transit deviation 6.3 h; load 438 pieces; received-document reading 432; image damage proxy 0.63.
SYNTHETIC_NOT_REAL,SYN-000619,SYN-FO-000619,2025-02-15T02:44:09.600000+00:00,train,SYN-C012,Asia Pacific,943.95,30,0.9941,0.4558,12.08,24.0,360,316,0.01,shortage,shortage,False,SIMULATED: transit deviation 12.1 h; load 360 pieces; received-document reading 316; image damage proxy 0.46.
SYNTHETIC_NOT_REAL,SYN-000620,SYN-FO-000620,2025-02-15T04:29:16.800000+00:00,train,SYN-C056,Europe,230.93,60,0.4756,0.7979,1.509,4.0,338,326,0.0,damage,damage,False,SIMULATED: transit deviation 1.5 h; load 338 pieces; received-document reading 326; image damage proxy 0.80.
SYNTHETIC_NOT_REAL,SYN-000621,SYN-FO-000621,2025-02-15T06:14:24+00:00,train,SYN-C058,Europe,78.87,60,0.5447,0.5809,8.645,8.0,312,307,0.03,damage,damage,False,SIMULATED: transit deviation 8.6 h; load 312 pieces; received-document reading 307; image damage proxy 0.58.
SYNTHETIC_NOT_REAL,SYN-000622,SYN-FO-000622,2025-02-15T07:59:31.200000+00:00,train,SYN-C057,Asia Pacific,407.19,30,0.9211,0.0,3.375,2.0,82,74,0.0,delay,delay|shortage,True,SIMULATED: transit deviation 3.4 h; load 82 pieces; received-document reading 74; image damage proxy 0.00.
SYNTHETIC_NOT_REAL,SYN-000623,SYN-FO-000623,2025-02-15T09:44:38.400000+00:00,train,SYN-C033,North America,76.15,60,0.5745,0.3616,2.048,2.0,98,86,0.0,damage,damage,False,SIMULATED: transit deviation 2.0 h; load 98 pieces; received-document reading 86; image damage proxy 0.36.
SYNTHETIC_NOT_REAL,SYN-000624,SYN-FO-000624,2025-02-15T11:29:45.600000+00:00,train,SYN-C073,Europe,2716.27,15,0.8005,0.5153,4.676,8.0,172,176,0.01,damage,damage,False,SIMULATED: transit deviation 4.7 h; load 172 pieces; received-document reading 176; image damage proxy 0.52.
SYNTHETIC_NOT_REAL,SYN-000625,SYN-FO-000625,2025-02-15T13:14:52.800000+00:00,train,SYN-C053,North America,573.91,60,0.6724,0.5882,29.59,12.0,262,238,0.01,delay,delay|shortage,True,SIMULATED: transit deviation 29.6 h; load 262 pieces; received-document reading 238; image damage proxy 0.59.
SYNTHETIC_NOT_REAL,SYN-000626,SYN-FO-000626,2025-02-15T15:00:00+00:00,train,SYN-C044,Asia Pacific,365.26,60,0.9471,0.6888,2.123,2.0,261,248,0.0,delay,damage|delay,True,SIMULATED: transit deviation 2.1 h; load 261 pieces; received-document reading 248; image damage proxy 0.69.
SYNTHETIC_NOT_REAL,SYN-000627,SYN-FO-000627,2025-02-15T16:45:07.200000+00:00,train,SYN-C058,Latin America,47.9,30,0.4937,0.8034,13.007,8.0,190,177,0.03,damage,damage,False,SIMULATED: transit deviation 13.0 h; load 190 pieces; received-document reading 177; image damage proxy 0.80.
SYNTHETIC_NOT_REAL,SYN-000628,SYN-FO-000628,2025-02-15T18:30:14.400000+00:00,train,SYN-C067,North America,393.51,15,0.4811,0.4454,0.0,4.0,130,121,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 130 pieces; received-document reading 121; image damage proxy 0.45.
SYNTHETIC_NOT_REAL,SYN-000629,SYN-FO-000629,2025-02-15T20:15:21.600000+00:00,train,SYN-C027,Asia Pacific,612.23,30,0.9969,0.519,5.566,8.0,99,98,0.03,damage,damage,False,SIMULATED: transit deviation 5.6 h; load 99 pieces; received-document reading 98; image damage proxy 0.52.
SYNTHETIC_NOT_REAL,SYN-000630,SYN-FO-000630,2025-02-15T22:00:28.800000+00:00,train,SYN-C064,Asia Pacific,233.21,60,0.9085,0.0908,24.108,24.0,188,170,0.01,shortage,shortage,False,SIMULATED: transit deviation 24.1 h; load 188 pieces; received-document reading 170; image damage proxy 0.09.
SYNTHETIC_NOT_REAL,SYN-000631,SYN-FO-000631,2025-02-15T23:45:36+00:00,train,SYN-C050,Latin America,856.08,45,0.6381,0.3598,0.0,2.0,246,230,0.03,shortage,shortage,False,SIMULATED: transit deviation 0.0 h; load 246 pieces; received-document reading 230; image damage proxy 0.36.
SYNTHETIC_NOT_REAL,SYN-000632,SYN-FO-000632,2025-02-16T01:30:43.200000+00:00,train,SYN-C075,Europe,429.36,60,0.9754,0.1162,8.885,4.0,287,287,0.01,delay,delay,False,SIMULATED: transit deviation 8.9 h; load 287 pieces; received-document reading 287; image damage proxy 0.12.
SYNTHETIC_NOT_REAL,SYN-000633,SYN-FO-000633,2025-02-16T03:15:50.400000+00:00,train,SYN-C048,North America,2085.35,15,0.6856,0.8127,17.167,8.0,333,323,0.0,delay,delay,False,SIMULATED: transit deviation 17.2 h; load 333 pieces; received-document reading 323; image damage proxy 0.81.
SYNTHETIC_NOT_REAL,SYN-000634,SYN-FO-000634,2025-02-16T05:00:57.600000+00:00,train,SYN-C056,North America,517.66,45,0.6182,0.6408,0.0,12.0,260,250,0.01,damage,damage,False,SIMULATED: transit deviation 0.0 h; load 260 pieces; received-document reading 250; image damage proxy 0.64.
